Boundary,Protocol,Timestamp,Frame_Bytes,TCP_Payload_Bytes
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255192.6783643,60,0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255192.7037876,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255192.7081003,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255192.7095091,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255192.7137291,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255192.7158055,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255192.7168188,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255192.7168195,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255192.7186792,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255192.7198124,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255192.7214217,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255192.7228103,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255192.768288,60,0
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255192.7854671,259,205
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255192.7863173,125,71
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255192.7863178,60,0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255192.9042242,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255192.9080043,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255192.9099333,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255192.9132216,66,12
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255192.9921682,147,93
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255192.992169,60,0
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255192.9958005,140,86
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255193.030826,153,99
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255193.0390892,125,71
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255193.0390902,60,0
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255193.044465,60,0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.1041672,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.107476,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.1095803,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.1129339,66,12
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.1424818,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.146147,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.1461482,60,0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.1474526,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.1520548,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.1527503,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.1573489,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.158333,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.1628044,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.1637373,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.1688473,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.1701827,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.1749854,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.1759112,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.1802046,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.1818867,128,74
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.1857977,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.1867087,130,76
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.1918395,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.1932383,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.1977365,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.2383502,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255193.2557325,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255193.25691,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255193.2569106,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255193.2591789,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255193.2599,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255193.2614179,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255193.262923,65,11
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255193.2658787,150,96
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255193.2730923,128,74
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255193.2730927,60,0
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255193.2856364,222,168
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255193.2866876,125,71
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.3038929,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.3091292,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.3116243,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.3170068,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255193.3182962,60,0
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255193.3282497,60,0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.503957,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.5072763,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.5096915,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.5126822,66,12
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7028542,118,64
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.7039492,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.7077837,69,15
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7077847,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7083354,60,0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7092423,118,64
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.7092428,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.7139494,66,12
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7139502,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.715213,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7197213,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7208264,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7253811,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7264535,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7307594,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7320056,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7362504,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7376354,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.741818,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7433796,128,74
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7479224,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7490556,130,76
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7531989,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7545557,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7562726,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255193.7983856,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255193.8095949,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255193.8110209,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255193.8110223,60,0
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255193.812335,259,205
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255193.813204,125,71
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255193.8132043,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255193.8144486,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255193.8150043,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255193.8203244,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255193.8210058,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255193.8683436,60,0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.90404,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.9071808,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.9097624,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255193.912989,66,12
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255194.0438957,153,99
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255194.0521874,125,71
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255194.0521886,60,0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.104068,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.1083403,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.1097784,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.113731,66,12
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255194.2774744,150,96
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255194.2851694,128,74
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255194.2851703,60,0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.3040805,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.3082893,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.3098385,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.3135407,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255194.3485203,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255194.3491237,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255194.3491244,60,0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.3498533,118,64
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255194.3516169,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255194.3531208,66,12
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.3539212,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.3539217,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255194.3548334,66,12
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.355525,118,64
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255194.356115,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.3600314,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.3611114,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.3658128,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.3667772,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.3713634,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.3723364,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.37709,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.3780088,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.382895,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.3838396,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.388368,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.3893335,128,74
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.3941088,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.3950093,130,76
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255194.3983603,60,0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.3996034,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.4005897,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.405125,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.4485545,60,0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.5041919,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.5080085,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.509974,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.5131512,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.7044642,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.7093136,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.711905,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.7168548,66,12
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255194.7866647,222,168
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255194.787671,125,71
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255194.787672,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255194.8990574,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255194.8992376,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255194.8992383,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255194.9013367,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255194.9022496,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255194.904054,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.9040544,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255194.9052494,65,11
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.9082334,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.9099412,66,12
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.909942,118,64
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255194.9138222,66,12
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.913823,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.9145584,60,0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.9173121,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.922379,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.923664,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.9280481,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.9291508,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.9338548,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.934847,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.939553,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.9403918,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.9451356,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.9460974,118,64
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255194.948354,60,0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.950902,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.9518716,128,74
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.9564326,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.957348,130,76
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.96209,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.9630508,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255194.967954,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.0083992,60,0
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255195.0568993,153,99
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255195.0652156,125,71
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255195.0652163,60,0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.1042829,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.1092386,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.1119864,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.1171052,66,12
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255195.285822,259,205
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255195.2868752,125,71
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255195.2868762,60,0
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255195.291742,150,96
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255195.300236,128,74
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255195.3002362,60,0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.3042593,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.309394,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.3119886,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.3169696,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255195.4379606,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255195.4393253,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255195.439326,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255195.4413648,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255195.442333,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255195.4438696,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255195.44533,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.4722905,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.4764073,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.476408,60,0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.4775133,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.4824882,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.483389,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.488047,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.489083,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.4938679,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.4948199,118,64
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255195.49836,60,0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.4999876,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.5016348,118,64
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.5043068,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.5063026,69,15
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.506303,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.5073838,118,64
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.5080593,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.5121212,66,12
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.5121217,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.5138953,128,74
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.5175986,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.519137,130,76
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.5229752,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.5242856,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.5284388,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255195.578364,60,0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.7043378,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.7076094,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.7100773,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.7156403,66,12
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255195.7855444,222,168
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255195.7864106,125,71
Ignition SCADA <-> Middleware (OPC UA),OPC UA,1788255195.7864113,60,0
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.9047234,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.907991,69,15
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.9101436,66,12
TM221 <-> Micro820 (Modbus TCP),Modbus TCP,1788255195.91364,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255195.9897454,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255195.9904287,65,11
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255195.9904294,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255195.9927065,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255195.9934306,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255195.9951217,66,12
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255195.9964254,65,11
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.03362,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.038082,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.0380824,60,0
Middleware <-> TM221 (Modbus TCP),Modbus TCP,1788255196.0380828,60,0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.0393734,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.0442007,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.0449998,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.0500689,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.0515392,122,68
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.0562649,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.0570009,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.0620625,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.0635679,118,64
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.0679944,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.068941,118,64
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255196.0705597,153,99
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.0734115,107,53
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.0744855,128,74
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.079028,108,54
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255196.0790284,125,71
Middleware <-> S7-1200 (OPC UA),OPC UA,1788255196.0796483,60,0
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.0796485,130,76
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.0849285,108,54
Middleware <-> Micro820 (EtherNet/IP),EtherNet/IP,1788255196.086021,122,68
